"trap_date","genus","specific_epithet","gender","idd","count","trap_region","include","comparison_group","latitude","longitude","geocoded_column"
"1996-06-11T00:00:00.000","Ochlerotatus","euedes","Female",,"1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2015-07-14T00:00:00.000","Ochlerotatus","excrucians","Female",,"2","Outer Community-South West",,"Outer","53.40827","-113.76136","POINT (-113.76136 53.40827)"
"1996-05-28T00:00:00.000","Ochlerotatus","implicatus","Female",,"1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"1991-05-21T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","2","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2015-08-11T00:00:00.000","Culiseta","inornata","Female",,"38","Rural GC-South East",,"Outer","53.33774","-113.24156","POINT (-113.24156000000002 53.33774)"
"2016-08-09T00:00:00.000","Culiseta","inornata","Female",,"19","Rural-East",,"Outer","53.6067218","-113.2213587","POINT (-113.22135870000001 53.6067218)"
"2011-08-30T00:00:00.000","Male","UnID","Male","UnID","16","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2013-09-10T00:00:00.000","Culiseta","morsitans","Female",,"2","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2017-09-12T00:00:00.000","Aedes","vexans","Female",,"13","Outer Community-North West",,"Outer","53.7137648","-113.9590359","POINT (-113.9590359 53.7137648)"
"2019-09-03T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","1","River Valley-East",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2018-05-15T00:00:00.000","Culiseta","alaskaensis","Female",,"1","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2003-09-30T00:00:00.000","Male","UnID","Male","UnID","9","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"1990-07-17T00:00:00.000","Ochlerotatus","implicatus","Female",,"3","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1999-07-13T00:00:00.000","Ochlerotatus","excrucians","Female",,"1","River Valley-GC2-East",,"Core","53.553358","-113.462632","POINT (-113.462632 53.553358)"
"2001-08-21T00:00:00.000","Ochlerotatus","cinereus","Female",,"4","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"1994-07-05T00:00:00.000","Culiseta","alaskaensis","Female",,"1","River Valley-GC2-East",,"Core","53.553358","-113.462632","POINT (-113.462632 53.553358)"
"2004-07-13T00:00:00.000","Aedes","dorsalis","Female",,"1","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1990-08-14T00:00:00.000","Aedes","dorsalis","Female",,"3","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2016-08-02T00:00:00.000","Male","UnID","Male","UnID","26","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"2007-08-28T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","1","Residential-South","No","Other","53.45749","-113.42539","POINT (-113.42539 53.45749)"
"1995-06-27T00:00:00.000","Culiseta","inornata","Female",,"1","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2017-08-08T00:00:00.000","Male","UnID","Male","UnID","85","Outer Community-North East",,"Outer","53.7744701","-113.3720881","POINT (-113.3720881 53.7744701)"
"2007-08-14T00:00:00.000","Culiseta","inornata","Female",,"44","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2007-06-05T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","5","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1997-07-15T00:00:00.000","Aedes","vexans","Female",,"73","River Valley-Central-P1",,"Core","53.529029","-113.547177","POINT (-113.547177 53.529029)"
"2019-06-25T00:00:00.000","Ochlerotatus","euedes","Female",,"1","Residential-South",,"Core","53.4820573","-113.4183455","POINT (-113.4183455 53.4820573)"
"2005-07-12T00:00:00.000","Culiseta","inornata","Female",,"82","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2017-06-27T00:00:00.000","Ochlerotatus","mercurator","Female",,"2","Rural-South West",,"Peripheral","53.5285872","-113.7380701","POINT (-113.7380701 53.5285872)"
"2017-06-20T00:00:00.000","Male","UnID","Male","UnID","23","Rural-East",,"Outer","53.6067218","-113.2213587","POINT (-113.22135870000001 53.6067218)"
"2014-08-26T00:00:00.000","Culiseta","morsitans","Female",,"1","Residential-North",,"Core","53.5794591","-113.4992624","POINT (-113.4992624 53.5794591)"
"2007-06-26T00:00:00.000","Culiseta","spp.","Female","UnID","1","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2013-07-02T00:00:00.000","Ochlerotatus","spencerii","Female",,"2","Residential-South","No","Other","53.45749","-113.42539","POINT (-113.42539 53.45749)"
"1996-07-09T00:00:00.000","Misc","UnID","Female","UnID","1","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2012-09-04T00:00:00.000","Male","UnID","Male","UnID","1","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2018-08-14T00:00:00.000","Misc","UnID","Female","UnID","1","Rural-East",,"Outer","53.6067218","-113.2213587","POINT (-113.22135870000001 53.6067218)"
"2003-05-27T00:00:00.000","Male","UnID","Male","UnID","3","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2010-08-24T00:00:00.000","Aedes","vexans","Female",,"2","Residential-North",,"Core","53.5794591","-113.4992624","POINT (-113.4992624 53.5794591)"
"1997-06-10T00:00:00.000","Ochlerotatus","fitchii","Female",,"73","River Valley-GC1-East",,"Core","53.561514","-113.4381119","POINT (-113.4381119 53.561514)"
"2005-05-31T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","1","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2005-06-21T00:00:00.000","Misc","UnID","Female","UnID","1","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2005-07-05T00:00:00.000","Misc","UnID","Female","UnID","2","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"2005-07-26T00:00:00.000","Aedes","dorsalis","Female",,"1","Industrial East",,"Peripheral","53.59592","-113.33219","POINT (-113.33219 53.59592)"
"2010-07-06T00:00:00.000","Culiseta","inornata","Female",,"4","Residential-South","No","Other","53.45749","-113.42539","POINT (-113.42539 53.45749)"
"2016-08-16T00:00:00.000","Aedes","vexans","Female",,"54","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"2003-07-08T00:00:00.000","Ochlerotatus","flavescens","Female",,"3","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2013-07-23T00:00:00.000","Culex","territans","Female",,"1","Industrial East",,"Peripheral","53.59592","-113.33219","POINT (-113.33219 53.59592)"
"2014-08-05T00:00:00.000","Male","UnID","Male","UnID","108","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2018-05-22T00:00:00.000","Culiseta","inornata","Female",,"3","Outer Community-North East",,"Outer","53.7744701","-113.3720881","POINT (-113.3720881 53.7744701)"
"2004-07-20T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2019-08-20T00:00:00.000","Culiseta","inornata","Female",,"24","Rural-South West",,"Peripheral","53.5285872","-113.7380701","POINT (-113.7380701 53.5285872)"
"1999-06-08T00:00:00.000","Ochlerotatus","flavescens","Female",,"1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"1999-08-03T00:00:00.000","Culiseta","alaskaensis","Female",,"2","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2019-06-11T00:00:00.000","Male","UnID","Male","UnID","18","River Valley-East",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2020-08-04T00:00:00.000","Aedes","dorsalis","Female",,"1","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"2018-06-05T00:00:00.000","Ochlerotatus","fitchii","Female",,"8","Outer Community-South East",,"Outer","53.3378771","-113.3424925","POINT (-113.3424925 53.3378771)"
"1997-07-29T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","1","River Valley-GC2-East",,"Core","53.553358","-113.462632","POINT (-113.462632 53.553358)"
"2018-07-10T00:00:00.000","Culiseta","minnesotae","Female",,"1","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1999-08-10T00:00:00.000","Ochlerotatus","campestris","Female",,"1","River Valley-West-P1",,"Core","53.5121176","-113.5496554","POINT (-113.5496554 53.5121176)"
"1997-06-24T00:00:00.000","Ochlerotatus","canadensis","Female",,"1","River Valley-GC2-East",,"Core","53.553358","-113.462632","POINT (-113.462632 53.553358)"
"2015-07-14T00:00:00.000","Mansonia","perturbans","Female",,"14","Rural-West",,"Outer","53.5629733","-113.787353","POINT (-113.787353 53.5629733)"
"2005-06-07T00:00:00.000","Ochlerotatus","mercurator","Female",,"1","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2018-06-19T00:00:00.000","Male","UnID","Male","UnID","1144","Outer Community-North East",,"Outer","53.7744701","-113.3720881","POINT (-113.3720881 53.7744701)"
"2018-07-10T00:00:00.000","Culex","tarsalis","Female",,"1","Outer Community-South East",,"Outer","53.3378771","-113.3424925","POINT (-113.3424925 53.3378771)"
"1995-08-01T00:00:00.000","Culiseta","inornata","Female",,"1","Extended Rural-South West",,"Outer","53.42475","-113.86097","POINT (-113.86097 53.42475)"
"1998-06-09T00:00:00.000","Culiseta","minnesotae","Female",,"1","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2019-09-24T00:00:00.000","Male","UnID","Male","UnID","50","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"2014-06-17T00:00:00.000","Male","UnID","Male","UnID","6","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2007-07-31T00:00:00.000","Aedes","dorsalis","Female",,"1","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"1999-08-10T00:00:00.000","Male","UnID","Male","UnID","191","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2008-06-17T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2018-06-12T00:00:00.000","Culiseta","inornata","Female",,"3","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"1998-07-21T00:00:00.000","Anopheles","earlei","Female",,"10","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2017-08-15T00:00:00.000","Aedes","vexans","Female",,"54","Outer Community-North",,"Outer","53.7744765","-113.5857153","POINT (-113.5857153 53.7744765)"
"2005-06-14T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2014-09-02T00:00:00.000","Aedes","vexans","Female",,"33","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2015-06-30T00:00:00.000","Culiseta","inornata","Female",,"3","Rural-East",,"Outer","53.6067218","-113.2213587","POINT (-113.22135870000001 53.6067218)"
"1993-07-27T00:00:00.000","Ochlerotatus","pionips","Female",,"1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"1995-05-30T00:00:00.000","Culiseta","alaskaensis","Female",,"3","River Valley-West-P1",,"Core","53.5121176","-113.5496554","POINT (-113.5496554 53.5121176)"
"1991-06-25T00:00:00.000","Ochlerotatus","fitchii","Female",,"3","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2018-06-26T00:00:00.000","Ochlerotatus","flavescens","Female",,"11","Rural-East",,"Outer","53.6067218","-113.2213587","POINT (-113.22135870000001 53.6067218)"
"1996-08-13T00:00:00.000","Ochlerotatus","spencerii","Female",,"11","Extended Rural-South West",,"Outer","53.42475","-113.86097","POINT (-113.86097 53.42475)"
"2013-08-27T00:00:00.000","Culiseta","inornata","Female",,"9","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1997-07-08T00:00:00.000","Ochlerotatus","excrucians","Female",,"1","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2018-06-12T00:00:00.000","Male","UnID","Male","UnID","320","Outer Community-South1",,"Outer","53.3333269","-113.5313737","POINT (-113.5313737 53.3333269)"
"2018-06-12T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","16","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"1998-08-18T00:00:00.000","Aedes","dorsalis","Female",,"1","River Valley-Central-P1",,"Core","53.529029","-113.547177","POINT (-113.547177 53.529029)"
"1999-07-06T00:00:00.000","Male","UnID","Male","UnID","4","River Valley-West-P1",,"Core","53.5121176","-113.5496554","POINT (-113.5496554 53.5121176)"
"2007-07-03T00:00:00.000","Culiseta","inornata","Female",,"6","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"1998-08-04T00:00:00.000","Culiseta","alaskaensis","Female",,"4","River Valley-West-P1",,"Core","53.5121176","-113.5496554","POINT (-113.5496554 53.5121176)"
"2001-07-31T00:00:00.000","Culiseta","inornata","Female",,"16","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2014-07-01T00:00:00.000","Aedes","spp.","Female","UnID","1","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2000-07-04T00:00:00.000","Anopheles","earlei","Female",,"2","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2018-07-03T00:00:00.000","Ochlerotatus","flavescens","Female",,"14","Outer Community-South East",,"Outer","53.3378771","-113.3424925","POINT (-113.3424925 53.3378771)"
"1997-06-17T00:00:00.000","Ochlerotatus","Banded legs","Female","UnID","4","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2017-07-04T00:00:00.000","Mansonia","perturbans","Female",,"4","Outer Community-South West",,"Outer","53.40827","-113.76136","POINT (-113.76136 53.40827)"
"2001-08-14T00:00:00.000","Male","UnID","Male","UnID","850","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1991-07-02T00:00:00.000","Aedes","vexans","Female",,"47","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"2018-09-18T00:00:00.000","Culiseta","inornata","Female",,"1","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"2005-06-21T00:00:00.000","Ochlerotatus","flavescens","Female",,"14","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2016-07-19T00:00:00.000","Aedes","vexans","Female",,"34","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"2013-07-09T00:00:00.000","Aedes","vexans","Female",,"287","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2011-06-14T00:00:00.000","Misc","UnID","Female","UnID","1","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"1995-07-25T00:00:00.000","Culiseta","inornata","Female",,"5","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2018-07-10T00:00:00.000","Culiseta","inornata","Female",,"2","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2015-06-09T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","1","Rural-West",,"Outer","53.5629733","-113.787353","POINT (-113.787353 53.5629733)"
"2005-08-16T00:00:00.000","Ochlerotatus","Banded legs","Female","UnID","2","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"1998-07-28T00:00:00.000","Mansonia","perturbans","Female",,"1","River Valley-West-P1",,"Core","53.5121176","-113.5496554","POINT (-113.5496554 53.5121176)"
"1998-08-04T00:00:00.000","Male","UnID","Male","UnID","123","River Valley-GC1-Central",,"Core","53.537186","-113.529908","POINT (-113.529908 53.537186000000005)"
"1992-04-08T00:00:00.000","Aedes","vexans","Female",,"97","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"1996-09-03T00:00:00.000","Ochlerotatus","fitchii","Female",,"1","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2018-07-17T00:00:00.000","Anopheles","earlei","Female",,"3","Outer Community-North West",,"Outer","53.7137648","-113.9590359","POINT (-113.9590359 53.7137648)"
"2018-07-24T00:00:00.000","Ochlerotatus","flavescens","Female",,"1","Rural-East",,"Outer","53.6067218","-113.2213587","POINT (-113.22135870000001 53.6067218)"
"2013-07-30T00:00:00.000","Male","UnID","Male","UnID","1","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2006-05-16T00:00:00.000","Culiseta","alaskaensis","Female",,"5","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2005-05-24T00:00:00.000","Culiseta","alaskaensis","Female",,"1","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2002-07-02T00:00:00.000","Anopheles","earlei","Female",,"1","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"2011-08-09T00:00:00.000","Culiseta","inornata","Female",,"9","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2017-06-13T00:00:00.000","Ochlerotatus","flavescens","Female",,"41","Rural-South West",,"Peripheral","53.5285872","-113.7380701","POINT (-113.7380701 53.5285872)"
"1992-05-19T00:00:00.000","Culiseta","spp.","Female","UnID","29","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2008-08-26T00:00:00.000","Culiseta","inornata","Female",,"3","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2010-08-24T00:00:00.000","Aedes","vexans","Female",,"2","Industrial East",,"Peripheral","53.59592","-113.33219","POINT (-113.33219 53.59592)"
"2013-07-09T00:00:00.000","Culex","territans","Female",,"7","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"1997-08-05T00:00:00.000","Culiseta","morsitans","Female",,"1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"1996-08-27T00:00:00.000","Aedes","dorsalis","Female",,"2","River Valley-Central",,"Core","53.5242058","-113.50048","POINT (-113.50048000000001 53.5242058)"
"2005-07-05T00:00:00.000","Aedes","vexans","Female",,"1","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"1999-08-24T00:00:00.000","Aedes","spp.","Female","UnID","5","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1990-08-14T00:00:00.000","Aedes","vexans","Female",,"886","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2018-06-26T00:00:00.000","Ochlerotatus","fitchii","Female",,"1","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"1996-08-27T00:00:00.000","Aedes","vexans","Female",,"110","River Valley-Central-P1",,"Core","53.529029","-113.547177","POINT (-113.547177 53.529029)"
"2005-07-26T00:00:00.000","Ochlerotatus","flavescens","Female",,"4","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2017-08-15T00:00:00.000","Male","UnID","Male","UnID","4","Residential-North",,"Core","53.5794591","-113.4992624","POINT (-113.4992624 53.5794591)"
"1990-09-25T00:00:00.000","Culiseta","morsitans","Female",,"4","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2011-08-30T00:00:00.000","Culiseta","inornata","Female",,"57","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"1995-07-25T00:00:00.000","Culiseta","inornata","Female",,"1","River Valley-GC2-East",,"Core","53.553358","-113.462632","POINT (-113.462632 53.553358)"
"1997-07-02T00:00:00.000","Ochlerotatus","implicatus","Female",,"1","River Valley-GC1-Central",,"Core","53.537186","-113.529908","POINT (-113.529908 53.537186000000005)"
"2012-09-04T00:00:00.000","Aedes","vexans","Female",,"4","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"1998-05-26T00:00:00.000","Ochlerotatus","implicatus","Female",,"1","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2017-05-30T00:00:00.000","Culiseta","alaskaensis","Female",,"1","Residential GC-South",,"Core","53.4820573","-113.4183455","POINT (-113.4183455 53.4820573)"
"2015-06-16T00:00:00.000","Culiseta","inornata","Female",,"5","Rural-East",,"Outer","53.6067218","-113.2213587","POINT (-113.22135870000001 53.6067218)"
"1998-08-11T00:00:00.000","Male","UnID","Male","UnID","73","River Valley-GC1-Central",,"Core","53.537186","-113.529908","POINT (-113.529908 53.537186000000005)"
"2016-09-27T00:00:00.000","Male","UnID","Male","UnID","1","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1996-08-13T00:00:00.000","Culex","territans","Female",,"1","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"1996-08-27T00:00:00.000","Aedes","vexans","Female",,"281","River Valley-GC2-East",,"Core","53.553358","-113.462632","POINT (-113.462632 53.553358)"
"2006-08-15T00:00:00.000","Culiseta","inornata","Female",,"1","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"1992-06-16T00:00:00.000","Ochlerotatus","fitchii","Female",,"1","Rural-North East",,"Peripheral","53.6576928","-113.3321178","POINT (-113.3321178 53.6576928)"
"2004-07-20T00:00:00.000","Aedes","dorsalis","Female",,"1","Residential-North",,"Core","53.5794591","-113.4992624","POINT (-113.4992624 53.5794591)"
"2007-06-19T00:00:00.000","Aedes","spp.","Female","UnID","2","Industrial East",,"Peripheral","53.59592","-113.33219","POINT (-113.33219 53.59592)"
"2019-07-23T00:00:00.000","Culiseta","inornata","Female",,"42","Rural-North West",,"Peripheral","53.6192317","-113.7127984","POINT (-113.7127984 53.6192317)"
"2003-07-15T00:00:00.000","Anopheles","earlei","Female",,"1","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"2005-06-14T00:00:00.000","Ochlerotatus","excrucians","Female",,"2","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2020-07-14T00:00:00.000","Culiseta","inornata","Female",,"15","River Valley-East",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2007-09-04T00:00:00.000","Culiseta","inornata","Female",,"4","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2013-08-13T00:00:00.000","Culiseta","incidens","Female",,"2","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1996-08-27T00:00:00.000","Anopheles","earlei","Female",,"3","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"1990-08-07T00:00:00.000","Mansonia","perturbans","Female",,"1","Rural-North West",,"Peripheral","53.617221","-113.716182","POINT (-113.716182 53.617221)"
"2015-06-09T00:00:00.000","Anopheles","earlei","Female",,"11","Rural GC-South East",,"Outer","53.33774","-113.24156","POINT (-113.24156000000002 53.33774)"
"1992-07-28T00:00:00.000","Misc","UnID","Female","UnID","8","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1999-06-08T00:00:00.000","Ochlerotatus","Black legs","Female","UnID","1","River Valley-GC1-Central",,"Core","53.537186","-113.529908","POINT (-113.529908 53.537186000000005)"
"2018-06-12T00:00:00.000","Ochlerotatus","flavescens","Female",,"25","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2018-06-05T00:00:00.000","Male","UnID","Male","UnID","2","Residential-South","No","Other","53.45749","-113.42539","POINT (-113.42539 53.45749)"
"2000-07-11T00:00:00.000","Male","UnID","Male","UnID","29","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2006-06-20T00:00:00.000","Male","UnID","Male","UnID","5","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2018-07-31T00:00:00.000","Ochlerotatus","excrucians","Female",,"1","Outer Community-South East",,"Outer","53.3378771","-113.3424925","POINT (-113.3424925 53.3378771)"
"2017-07-11T00:00:00.000","Aedes","vexans","Female",,"82","Residential GC-South",,"Core","53.4820573","-113.4183455","POINT (-113.4183455 53.4820573)"
"2014-08-12T00:00:00.000","Aedes","dorsalis","Female",,"12","Rural GC-South East",,"Outer","53.33774","-113.24156","POINT (-113.24156000000002 53.33774)"
"1997-07-08T00:00:00.000","Ochlerotatus","fitchii","Female",,"1","River Valley-West",,"Core","53.5040684","-113.5701263","POINT (-113.5701263 53.5040684)"
"2008-08-12T00:00:00.000","Culiseta","alaskaensis","Female",,"1","Rural-South West",,"Peripheral","53.4539","-113.68865","POINT (-113.68865 53.4539)"
"2007-07-17T00:00:00.000","Ochlerotatus","fitchii","Female",,"2","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"1998-08-18T00:00:00.000","Culex","territans","Female",,"4","River Valley-West-P1",,"Core","53.5121176","-113.5496554","POINT (-113.5496554 53.5121176)"
"1998-06-02T00:00:00.000","Male","UnID","Male","UnID","6","River Valley-Central",,"Core","53.5242058","-113.50048","POINT (-113.50048000000001 53.5242058)"
"2017-06-20T00:00:00.000","Anopheles","earlei","Female",,"2","Outer Community-North",,"Outer","53.7744765","-113.5857153","POINT (-113.5857153 53.7744765)"
"2017-08-22T00:00:00.000","Anopheles","earlei","Female",,"4","Outer Community-South East",,"Outer","53.3378771","-113.3424925","POINT (-113.3424925 53.3378771)"
"2006-07-25T00:00:00.000","Culiseta","inornata","Female",,"7","Rural-South East",,"Peripheral","53.3958308","-113.3935404","POINT (-113.3935404 53.3958308)"
"2011-06-14T00:00:00.000","Aedes","dorsalis","Female",,"2","River Valley-East-P1",,"Core","53.581417","-113.3745611","POINT (-113.3745611 53.58141700000001)"
"2016-08-02T00:00:00.000","Culex","tarsalis","Female",,"9","Rural GC-South East",,"Outer","53.33774","-113.24156","POINT (-113.24156000000002 53.33774)"
